id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
2953772,urn:uuid:f219e79d-2051-4aa2-875a-f57ec4562676,2019-02-12T23:18:56.000Z,YPM IZ 008996.CR,Asellus sp.; YPM IZ 008996.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Asellus sp.,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Asellus sp.,
2953879,urn:uuid:3332df04-e975-404d-bac5-adab86806063,2016-03-06T17:10:26.000Z,YPM IZ 009103.CR,Asellus sp.; YPM IZ 009103.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Asellus sp.,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Asellus sp.,
2953880,urn:uuid:39959f62-f980-4dfe-83e9-3fa71a2301ae,2016-03-06T17:10:26.000Z,YPM IZ 009104.CR,Asellus sp.; YPM IZ 009104.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Asellus sp.,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Asellus sp.,
2954604,urn:uuid:61e52310-f2d0-41d5-8dba-bc3d1ebb54b0,2019-02-12T23:18:56.000Z,YPM IZ 000910.EC,Asterias forbesi; YPM IZ 000910.EC; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; East Haven; A. E. Verrill and class; 1865-01,Asterias forbesi,A. E. Verrill and class,1865-01,41.27,-72.86,NAD27,North America,USA,Connecticut,New Haven County,East Haven,,sea stars; echinoderms; animals,,,,,,,Asterias forbesi,
2874356,urn:uuid:dbe05abc-e5bc-4bdb-99e1-fa322f58d9f0,2016-03-09T10:37:09.000Z,YPM IZ 008593.EC,"Asterias forbesi; YPM IZ 008593.EC; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1894-10-07",Asterias forbesi,Addison E. Verrill,1894-10-07,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea stars; echinoderms; animals,,,,,Addison E. Verrill,,Asterias forbesi,Det. by: Addison E. Verrill
2875704,urn:uuid:a5efb814-1606-4b8d-ad21-85e92f12e165,2019-02-12T23:18:56.000Z,YPM IZ 009680.EC,"Asterias forbesi; YPM IZ 009680.EC; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1906-06/1906-09",Asterias forbesi,"Verrill, A. E.",1906-06/1906-09,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea stars; echinoderms; animals,,,,,,,Asterias forbesi,
2875706,urn:uuid:1482c636-301b-416c-ac4a-e2b56238fa44,2019-02-12T23:18:56.000Z,YPM IZ 009681.EC,"Asterias forbesi; YPM IZ 009681.EC; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1896",Asterias forbesi,"Verrill, A. E.",3/10/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea stars; echinoderms; animals,,,,,,,Asterias forbesi,
2875709,urn:uuid:df18f606-a3eb-47f8-b147-00937c1010e0,2016-03-16T15:23:08.000Z,YPM IZ 009682.EC,Asterias forbesi; YPM IZ 009682.EC; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Asterias forbesi,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,sea stars; echinoderms; animals,,,,,,,Asterias forbesi,
2940853,urn:uuid:4efa4d2b-a629-4d53-bbf7-ca682d8a74ce,2017-06-24T23:59:35.000Z,YPM IZ 000120.CN,"Astrangia danae; YPM IZ 000120.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; =Five Mile Pt; Verrill, A. E.; 1871-10",Astrangia danae,"Verrill, A. E.",1871-10,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",#NAME?,stony corals; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Astrangia danae,
2941184,urn:uuid:c30f8016-7e88-4be8-9372-83dd2e46b4f5,2019-02-12T23:18:56.000Z,YPM IZ 001129.CN,Astrangia danae; YPM IZ 001129.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Astrangia danae,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,stony corals; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Astrangia danae,
2944849,urn:uuid:c0663e3b-c0c3-4b53-a372-96d3fd9cb65d,2017-06-24T23:59:35.000Z,YPM IZ 008331.CN,"Astrangia danae; YPM IZ 008331.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Astrangia danae,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,stony corals; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Astrangia danae,
2944854,urn:uuid:79235478-1dfe-4bde-a96a-921557325b05,2017-06-24T23:59:35.000Z,YPM IZ 008338.CN,"Astrangia danae; YPM IZ 008338.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Noank; Verrill, A. E.; 1874",Astrangia danae,"Verrill, A. E.",2/16/1905,41.35785047,-72.02754388,WGS84,North America,USA,Connecticut,New London County,Noank,,stony corals; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Astrangia danae,
2947303,urn:uuid:d4724d1c-2d5b-420a-b5cd-dae3049830b4,2019-02-12T23:18:56.000Z,YPM IZ 000107.CR,Balanus balanoides; YPM IZ 000107.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Balanus balanoides,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,,,Balanus balanoides,
2949379,urn:uuid:c0891ecf-e10e-43f9-9446-3313412488c3,2019-02-12T23:18:56.000Z,YPM IZ 002331.CR,Balanus balanoides; YPM IZ 002331.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Balanus balanoides,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,,,Balanus balanoides,
2949429,urn:uuid:b9bbd702-4e3b-4c13-be0b-1a49795e060b,2016-03-08T09:58:26.000Z,YPM IZ 002379.CR,Balanus balanoides; YPM IZ 002379.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Balanus balanoides,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,,,Balanus balanoides,
2953257,urn:uuid:b315d41d-6a39-4d80-9c93-df907c16b6a6,2016-03-08T09:58:26.000Z,YPM IZ 008479.CR,"Balanus eburneus; YPM IZ 008479.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1907",Balanus eburneus,Addison E. Verrill,3/21/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,Addison E. Verrill,,Balanus eburneus,Det. by: Addison E. Verrill
4661428,urn:uuid:ff36f33f-1d2d-47e5-aff1-dfc9350ac350,2019-01-17T14:28:58.000Z,YPM IZ 103888,"Balanus eburneus; YPM IZ 103888; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1875",Balanus eburneus,"Verrill, A. E.",2/17/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,,,Balanus eburneus,
2953208,urn:uuid:1827d6d4-b0ae-4152-a0c7-93d98c3f4c23,2016-03-06T17:10:26.000Z,YPM IZ 008430.CR,"Balanus improvisus; YPM IZ 008430.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill",Balanus improvisus,Addison E. Verrill,,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,Addison E. Verrill,,Balanus improvisus,Det. by: Addison E. Verrill
2953221,urn:uuid:61d31209-639a-453a-9554-fe089be27804,2016-03-07T11:41:34.000Z,YPM IZ 008443.CR,"Balanus sp.; YPM IZ 008443.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1906-11",Balanus sp.,Addison E. Verrill,1906-11,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,acorn barnacles; barnacles; crustaceans; arthropods; animals,,,,,,,Balanus sp.,
2951360,urn:uuid:509d56fb-587a-4a41-933f-f54f538aa42b,2016-03-07T11:41:34.000Z,YPM IZ 005345.CR,Bathyporeia sp.; YPM IZ 005345.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Stonington; Off Stonington; Addison E. Verrill; 1873-04,Bathyporeia sp.,Addison E. Verrill,1873-04,41.36829536,-71.90668548,WGS84,North America,USA,Connecticut,New London County,Stonington,Off Stonington,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric L. Mills,,Bathyporeia sp.,Det. by: Eric L. Mills 1962
2901161,urn:uuid:6b95d63f-04af-4020-8341-b8a60a7bfc63,2016-03-16T15:23:08.000Z,YPM IZ 037556,Bdelloura candida; YPM IZ 037556; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Addison E. Verrill; 1871-05-15,Bdelloura candida,Addison E. Verrill,1871-05-15,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,triclad flatworms; planarians; flatworms; animals,,,,,,,Bdelloura candida,
2876953,urn:uuid:683eefde-d671-4af6-84c5-07c3754fe738,2016-03-07T11:41:34.000Z,YPM IZ 000162.GP,"Bittiolum alternatum; YPM IZ 000162.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; =Five Mile Pt; A. E. Verrill and class; 1866-10",Bittiolum alternatum,A. E. Verrill and class,1866-10,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",#NAME?,snails and slugs; molluscs; animals,,,,,,,Bittiolum alternatum|Bittium nigrum,|
2876955,urn:uuid:6c570ce7-0c68-4635-9820-04fafccab514,2016-03-07T11:41:34.000Z,YPM IZ 000164.GP,"Bittiolum alternatum; YPM IZ 000164.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; =Five Mile Pt; A. E. Verrill and class; 1866-10",Bittiolum alternatum,A. E. Verrill and class,1866-10,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",#NAME?,snails and slugs; molluscs; animals,,,,,,,Bittiolum alternatum|Bittium nigrum,|
3374860,urn:uuid:089edbb6-d7f5-4a98-9e89-bec67de0359d,2016-03-06T17:10:26.000Z,YPM IZ 055061,"Bittiolum alternatum; YPM IZ 055061; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1894",Bittiolum alternatum,Addison E. Verrill,3/8/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,snails and slugs; molluscs; animals,,,,,,,Bittiolum alternatum|Bittium alternatum,|
2899875,urn:uuid:0dd7a1df-80df-4538-ae15-23ca2b357e93,2017-03-26T20:17:57.000Z,YPM IZ 002388.TN,"Botryllus schlosseri; YPM IZ 002388.TN (HYPOTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1909-11-15",Botryllus schlosseri,"Verrill, A. E.",11/15/1909,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea squirts; tunicates; chordates; animals,,,,,,"Van Name, Willard G. 1910. Compound ascidians of the coasts of New England and neighboring British provinces. Proceedings of the Boston Society of Natural History. 34 (11): 339-424.",Botryllus schlosseri|Botryllus gouldii,"HYPOTYPE. See: Van Name, Willard G. 1910. Compound ascidians of the coasts of New England and neighboring British provinces. Proceedings of the Boston Society of Natural History. 34 (11): 339-424.|"
2899887,urn:uuid:bcae7bd1-59bc-40ea-8780-622e3f28ceb8,2017-03-26T20:17:57.000Z,YPM IZ 002395.TN,"Botryllus schlosseri; YPM IZ 002395.TN (HYPOTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1909-11-15",Botryllus schlosseri,"Verrill, A. E.",11/15/1909,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea squirts; tunicates; chordates; animals,,,,,,"Van Name, Willard G. 1910. Compound ascidians of the coasts of New England and neighboring British provinces. Proceedings of the Boston Society of Natural History. 34 (11): 339-424.",Botryllus schlosseri|Botryllus gouldii,"HYPOTYPE. See: Van Name, Willard G. 1910. Compound ascidians of the coasts of New England and neighboring British provinces. Proceedings of the Boston Society of Natural History. 34 (11): 339-424.|Det. by: Addison E. Verrill"
3784542,urn:uuid:cc987881-ee14-46d0-bc50-9ba5075952f1,2017-11-26T23:22:13.000Z,YPM IZ 063238,"Bowerbankia caudata; YPM IZ 063238; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; off South End; Verrill, A. E.",Bowerbankia caudata,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,off South End,marine bryozoans; bryozoans; animals,,,,,,,Bowerbankia caudata|Bowerbankia gracilis caudata|Vesicularia fusca,"|HYPOTYPE. See: Osburn, Raymond C. 1912. The Bryozoa of the Woods Hole Region. Bulletin of the Bureau of Fisheries. 30: 203-266, pls. 18-31.|HYPOTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
4470287,urn:uuid:4f26bbc2-b987-4901-a715-d97893afaa5f,2018-02-01T15:33:55.000Z,YPM IZ 102198,"Brachyura; YPM IZ 102198; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Noank; Verrill, A. E.; 1874",Brachyura,"Verrill, A. E.",2/16/1905,41.35785047,-72.02754388,WGS84,North America,USA,Connecticut,New London County,Noank,,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Brachyura,
2899311,urn:uuid:3e614ed4-8a93-42c2-97b1-0a3c7817b2f4,2019-02-12T23:18:56.000Z,YPM IZ 000549.TN,Bryozoa; YPM IZ 000549.TN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Bryozoa,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,bryozoans; animals,,,,,,,Bryozoa,
2947285,urn:uuid:e1e289ac-99ce-4cca-a281-bebf8dcf8c5c,2019-02-12T23:18:56.000Z,YPM IZ 000089.CR,Cancer irroratus; YPM IZ 000089.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Cancer irroratus,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,rock crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Cancer irroratus,
2947294,urn:uuid:b5df3546-1ba8-4f62-a633-c9a5fcca5dad,2019-02-12T23:18:56.000Z,YPM IZ 000098.CR,Cancer irroratus; YPM IZ 000098.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Cancer irroratus,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,rock crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Cancer irroratus,
2947307,urn:uuid:44264678-340a-4525-b3a3-5d9924fa95b8,2019-02-12T23:18:56.000Z,YPM IZ 000111.CR,Cancer irroratus; YPM IZ 000111.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Cancer irroratus,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,rock crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Cancer irroratus,
2947314,urn:uuid:591cb368-48d4-4700-8f93-f239b045d82d,2019-02-12T23:18:56.000Z,YPM IZ 000118.CR,Cancer irroratus; YPM IZ 000118.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Cancer irroratus,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,rock crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Cancer irroratus,
2917655,urn:uuid:9b97e2a8-62dd-4079-a4e9-ae95031f80dd,2017-03-26T20:17:57.000Z,YPM IZ 041763,"Cancer irroratus; YPM IZ 041763 (VOUCHER); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.; 1892",Cancer irroratus,"Verrill, A. E.",3/6/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,rock crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,"Drew, Daniel J. 2011. A Comparative Morphometric Analysis of Cancer borealis Stimpson, 1859 and C. irroratus Say, 1817 (Decapoda: Brachyura: Cancridae) in the Northwest Atlantic Ocean. Bulletin of the Peabody Museum of Natural History. 52 (2): 241-254.",Cancer irroratus,"VOUCHER. See: Drew, Daniel J. 2011. A Comparative Morphometric Analysis of Cancer borealis Stimpson, 1859 and C. irroratus Say, 1817 (Decapoda: Brachyura: Cancridae) in the Northwest Atlantic Ocean. Bulletin of the Peabody Museum of Natural History. 52 (2): 241-254."
2952752,urn:uuid:8c38aa6c-ecfd-4072-9f8e-472695a07679,2019-01-11T23:19:15.000Z,YPM IZ 007788.CR,"Caprella penantis; YPM IZ 007788.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; in pools; Verrill, A. E.; 1874-09-29",Caprella penantis,"Verrill, A. E.",1874-09-29,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",in pools,skeleton shrimp; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Caprella penantis,Det. by: Eric A. Lazo-Wasem 1983
